country,date,unemployment
NL,2000-12,3.1
PT,2000-12,5.2
AT,2000-12,3.7
BE,2000-12,6.4
DE,2000-12,7.7
ES,2000-12,11.2
FR,2000-12,8.7
IT,2000-12,9.6
NL,2000-12,3.3
PT,2000-12,5.0
AT,2000-12,3.7
BE,2000-12,6.4
DE,2000-12,7.7
ES,2000-12,11.1
IT,2000-12,9.6
NL,2000-12,3.3
PT,2000-12,5.1
AT,2001-01,4.2
BE,2001-01,6.3
ES,2001-01,11.0
IT,2001-01,9.0
NL,2001-01,3.4
PT,2001-01,5.3
AT,2001-01,3.6
BE,2001-01,6.1
DE,2001-01,7.7
ES,2001-01,10.8
FR,2001-01,8.6
IT,2001-01,9.4
NL,2001-01,3.2
PT,2001-01,5.1
AT,2001-01,3.6
BE,2001-01,6.2
DE,2001-01,7.7
ES,2001-01,10.9
IT,2001-01,9.4
NL,2001-01,3.2
PT,2001-01,5.2
AT,2001-02,4.5
BE,2001-02,6.1
ES,2001-02,11.0
IT,2001-02,9.8
NL,2001-02,3.4
PT,2001-02,5.5
AT,2001-02,3.6
BE,2001-02,6.0
DE,2001-02,7.7
ES,2001-02,10.7
FR,2001-02,8.6
IT,2001-02,9.4
NL,2001-02,3.2
PT,2001-02,5.3
AT,2001-02,3.6
BE,2001-02,6.1
DE,2001-02,7.7
ES,2001-02,10.7
IT,2001-02,9.4
NL,2001-02,3.2
PT,2001-02,5.2
AT,2001-03,4.6
BE,2001-03,6.1
ES,2001-03,10.8
IT,2001-03,9.8
NL,2001-03,3.3
PT,2001-03,5.5
AT,2001-03,3.7
BE,2001-03,6.1
DE,2001-03,7.6
ES,2001-03,10.5
FR,2001-03,8.5
IT,2001-03,9.3
NL,2001-03,3.2
PT,2001-03,5.4
AT,2001-03,3.7
BE,2001-03,6.2
DE,2001-03,7.6
ES,2001-03,10.6
IT,2001-03,9.3
NL,2001-03,3.2
PT,2001-03,5.3
AT,2001-04,4.3
BE,2001-04,6.3
ES,2001-04,10.4
IT,2001-04,9.4
NL,2001-04,3.1
PT,2001-04,5.4
AT,2001-04,3.9
BE,2001-04,6.5
DE,2001-04,7.6
ES,2001-04,10.4
FR,2001-04,8.5
IT,2001-04,9.2
NL,2001-04,3.1
PT,2001-04,5.4
AT,2001-04,3.9
BE,2001-04,6.5
DE,2001-04,7.6
ES,2001-04,10.5
IT,2001-04,9.2
NL,2001-04,3.1
PT,2001-04,5.3
AT,2001-05,3.5
BE,2001-05,6.3
ES,2001-05,10.4
IT,2001-05,8.8
NL,2001-05,3.0
PT,2001-05,5.2
AT,2001-05,4.0
BE,2001-05,6.6
DE,2001-05,7.7
ES,2001-05,10.6
FR,2001-05,8.5
IT,2001-05,9.1
NL,2001-05,3.1
PT,2001-05,5.4
AT,2001-05,4.0
BE,2001-05,6.6
DE,2001-05,7.7
ES,2001-05,10.5
IT,2001-05,9.1
NL,2001-05,3.1
PT,2001-05,5.4
AT,2001-06,3.4
BE,2001-06,6.0
ES,2001-06,10.2
IT,2001-06,9.0
NL,2001-06,3.0
PT,2001-06,5.1
AT,2001-06,4.1
BE,2001-06,6.4
DE,2001-06,7.7
ES,2001-06,10.5
FR,2001-06,8.5
IT,2001-06,9.1
NL,2001-06,3.1
PT,2001-06,5.4
AT,2001-06,4.1
BE,2001-06,6.4
DE,2001-06,7.7
ES,2001-06,10.5
IT,2001-06,9.1
NL,2001-06,3.1
PT,2001-06,5.4
AT,2001-07,3.4
BE,2001-07,6.2
ES,2001-07,10.2
IT,2001-07,9.4
NL,2001-07,2.7
PT,2001-07,5.2
AT,2001-07,4.1
BE,2001-07,6.1
DE,2001-07,7.8
ES,2001-07,10.5
FR,2001-07,8.4
IT,2001-07,9.1
NL,2001-07,3.1
PT,2001-07,5.5
AT,2001-07,4.1
BE,2001-07,6.2
DE,2001-07,7.8
ES,2001-07,10.5
IT,2001-07,9.1
NL,2001-07,3.1
PT,2001-07,5.5
AT,2001-08,3.6
BE,2001-08,6.4
ES,2001-08,10.4
IT,2001-08,8.5
NL,2001-08,2.8
PT,2001-08,5.3
AT,2001-08,4.1
BE,2001-08,6.2
DE,2001-08,7.8
ES,2001-08,10.6
FR,2001-08,8.4
IT,2001-08,9.0
NL,2001-08,3.1
PT,2001-08,5.4
AT,2001-08,4.1
BE,2001-08,6.2
DE,2001-08,7.8
ES,2001-08,10.5
IT,2001-08,9.0
NL,2001-08,3.1
PT,2001-08,5.5
AT,2001-09,4.0
BE,2001-09,6.8
ES,2001-09,10.4
IT,2001-09,8.0
NL,2001-09,3.0
PT,2001-09,5.5
AT,2001-09,4.1
BE,2001-09,6.6
DE,2001-09,7.9
ES,2001-09,10.5
FR,2001-09,8.4
IT,2001-09,9.0
NL,2001-09,3.1
PT,2001-09,5.4
AT,2001-09,4.1
BE,2001-09,6.7
DE,2001-09,7.9
ES,2001-09,10.5
IT,2001-09,9.0
NL,2001-09,3.1
PT,2001-09,5.4
AT,2001-10,3.9
BE,2001-10,7.5
ES,2001-10,10.5
IT,2001-10,9.1
NL,2001-10,3.1
PT,2001-10,5.5
AT,2001-10,4.2
BE,2001-10,7.3
DE,2001-10,8.0
ES,2001-10,10.5
FR,2001-10,8.4
IT,2001-10,8.9
NL,2001-10,3.1
PT,2001-10,5.4
AT,2001-10,4.2
BE,2001-10,7.2
DE,2001-10,8.0
ES,2001-10,10.5
IT,2001-10,8.9
NL,2001-10,3.1
PT,2001-10,5.4
AT,2001-11,4.0
BE,2001-11,7.5
ES,2001-11,10.7
IT,2001-11,8.8
NL,2001-11,3.1
PT,2001-11,5.5
AT,2001-11,4.3
BE,2001-11,7.4
DE,2001-11,8.0
ES,2001-11,10.6
FR,2001-11,8.4
IT,2001-11,8.9
NL,2001-11,3.1
PT,2001-11,5.4
AT,2001-11,4.3
BE,2001-11,7.4
DE,2001-11,8.0
ES,2001-11,10.6
IT,2001-11,8.9
NL,2001-11,3.1
PT,2001-11,5.4
AT,2001-12,4.4
BE,2001-12,7.6
ES,2001-12,10.7
IT,2001-12,8.5
NL,2001-12,3.0
PT,2001-12,5.5
AT,2001-12,4.4
BE,2001-12,7.5
DE,2001-12,8.1
ES,2001-12,10.7
FR,2001-12,8.3
IT,2001-12,8.8
NL,2001-12,3.2
PT,2001-12,5.4
AT,2001-12,4.4
BE,2001-12,7.4
DE,2001-12,8.1
ES,2001-12,10.8
IT,2001-12,8.8
NL,2001-12,3.2
PT,2001-12,5.5
AT,2002-01,5.1
BE,2002-01,7.6
ES,2002-01,11.3
IT,2002-01,8.2
NL,2002-01,3.4
PT,2002-01,5.8
AT,2002-01,4.5
BE,2002-01,7.4
DE,2002-01,8.1
ES,2002-01,11.1
FR,2002-01,8.2
IT,2002-01,8.6
NL,2002-01,3.2
PT,2002-01,5.6
AT,2002-01,4.5
BE,2002-01,7.3
DE,2002-01,8.1
ES,2002-01,11.0
IT,2002-01,8.6
NL,2002-01,3.2
PT,2002-01,5.6
AT,2002-02,5.5
BE,2002-02,7.4
ES,2002-02,11.8
IT,2002-02,8.9
NL,2002-02,3.6
PT,2002-02,5.8
AT,2002-02,4.5
BE,2002-02,7.3
DE,2002-02,8.2
ES,2002-02,11.5
FR,2002-02,8.2
IT,2002-02,8.5
NL,2002-02,3.3
PT,2002-02,5.6
AT,2002-02,4.5
BE,2002-02,7.3
DE,2002-02,8.2
ES,2002-02,11.2
IT,2002-02,8.6
NL,2002-02,3.3
PT,2002-02,5.6
AT,2002-03,5.5
BE,2002-03,7.3
ES,2002-03,11.5
IT,2002-03,9.0
NL,2002-03,3.7
PT,2002-03,5.8
AT,2002-03,4.5
BE,2002-03,7.3
DE,2002-03,8.2
ES,2002-03,11.2
FR,2002-03,8.2
IT,2002-03,8.5
NL,2002-03,3.4
PT,2002-03,5.7
AT,2002-03,4.4
BE,2002-03,7.3
DE,2002-03,8.2
ES,2002-03,11.2
IT,2002-03,8.5
NL,2002-03,3.4
PT,2002-03,5.7
AT,2002-04,4.7
BE,2002-04,7.1
ES,2002-04,11.3
IT,2002-04,9.0
NL,2002-04,3.5
PT,2002-04,5.8
AT,2002-04,4.3
BE,2002-04,7.3
DE,2002-04,8.3
ES,2002-04,11.2
FR,2002-04,8.2
IT,2002-04,8.9
NL,2002-04,3.4
PT,2002-04,5.8
AT,2002-04,4.3
BE,2002-04,7.3
DE,2002-04,8.3
ES,2002-04,11.3
IT,2002-04,8.9
NL,2002-04,3.4
PT,2002-04,5.9
AT,2002-05,3.7
BE,2002-05,6.9
ES,2002-05,11.1
IT,2002-05,8.5
NL,2002-05,3.5
PT,2002-05,5.9
AT,2002-05,4.2
BE,2002-05,7.3
DE,2002-05,8.4
ES,2002-05,11.2
FR,2002-05,8.2
IT,2002-05,8.8
NL,2002-05,3.5
PT,2002-05,6.2
AT,2002-05,4.2
BE,2002-05,7.3
DE,2002-05,8.4
ES,2002-05,11.3
IT,2002-05,8.8
NL,2002-05,3.5
PT,2002-05,6.1
AT,2002-06,3.5
BE,2002-06,6.8
ES,2002-06,11.1
IT,2002-06,8.6
NL,2002-06,3.6
PT,2002-06,6.1
AT,2002-06,4.2
BE,2002-06,7.3
DE,2002-06,8.5
ES,2002-06,11.4
FR,2002-06,8.2
IT,2002-06,8.8
NL,2002-06,3.6
PT,2002-06,6.4
AT,2002-06,4.2
BE,2002-06,7.4
DE,2002-06,8.5
ES,2002-06,11.5
IT,2002-06,8.8
NL,2002-06,3.6
PT,2002-06,6.4
AT,2002-07,3.6
BE,2002-07,7.5
ES,2002-07,11.3
IT,2002-07,8.9
NL,2002-07,3.4
PT,2002-07,6.3
AT,2002-07,4.3
BE,2002-07,7.5
DE,2002-07,8.6
ES,2002-07,11.7
FR,2002-07,8.3
IT,2002-07,8.6
NL,2002-07,3.7
PT,2002-07,6.6
AT,2002-07,4.3
BE,2002-07,7.5
DE,2002-07,8.6
ES,2002-07,11.7
IT,2002-07,8.6
NL,2002-07,3.7
PT,2002-07,6.6
AT,2002-08,4.0
BE,2002-08,7.6
ES,2002-08,11.5
IT,2002-08,8.0
NL,2002-08,3.5
PT,2002-08,6.5
AT,2002-08,4.4
BE,2002-08,7.4
DE,2002-08,8.7
ES,2002-08,11.8
FR,2002-08,8.3
IT,2002-08,8.6
NL,2002-08,3.8
PT,2002-08,6.6
AT,2002-08,4.4
BE,2002-08,7.5
DE,2002-08,8.7
ES,2002-08,11.7
IT,2002-08,8.6
NL,2002-08,3.8
PT,2002-08,6.6
AT,2002-09,4.3
BE,2002-09,7.8
ES,2002-09,11.6
IT,2002-09,7.4
NL,2002-09,3.8
PT,2002-09,6.9
AT,2002-09,4.5
BE,2002-09,7.6
DE,2002-09,8.9
ES,2002-09,11.7
FR,2002-09,8.3
IT,2002-09,8.6
NL,2002-09,3.9
PT,2002-09,6.8
AT,2002-09,4.4
BE,2002-09,7.6
DE,2002-09,8.9
ES,2002-09,11.6
IT,2002-09,8.6
NL,2002-09,3.9
PT,2002-09,6.8
AT,2002-10,4.2
BE,2002-10,8.0
ES,2002-10,11.6
IT,2002-10,8.5
NL,2002-10,4.0
PT,2002-10,7.4
AT,2002-10,4.4
BE,2002-10,7.8
DE,2002-10,9.0
ES,2002-10,11.6
FR,2002-10,8.3
IT,2002-10,8.5
NL,2002-10,4.0
PT,2002-10,7.3
AT,2002-10,4.4
BE,2002-10,7.9
DE,2002-10,9.0
ES,2002-10,11.5
IT,2002-10,8.5
NL,2002-10,4.0
PT,2002-10,7.2
AT,2002-11,4.1
BE,2002-11,8.1
ES,2002-11,11.6
IT,2002-11,8.3
NL,2002-11,4.1
PT,2002-11,7.6
AT,2002-11,4.4
BE,2002-11,8.0
DE,2002-11,9.1
ES,2002-11,11.6
FR,2002-11,8.4
IT,2002-11,8.5
NL,2002-11,4.1
PT,2002-11,7.5
AT,2002-11,4.4
BE,2002-11,8.0
DE,2002-11,9.1
ES,2002-11,11.5
IT,2002-11,8.5
NL,2002-11,4.1
PT,2002-11,7.4
AT,2002-12,4.4
BE,2002-12,8.2
ES,2002-12,11.6
IT,2002-12,8.4
NL,2002-12,3.9
PT,2002-12,7.7
AT,2002-12,4.5
BE,2002-12,8.1
DE,2002-12,9.2
ES,2002-12,11.6
FR,2002-12,8.5
IT,2002-12,8.4
NL,2002-12,4.2
PT,2002-12,7.5
AT,2002-12,4.5
BE,2002-12,8.1
DE,2002-12,9.2
ES,2002-12,11.6
IT,2002-12,8.4
NL,2002-12,4.2
PT,2002-12,7.5
AT,2003-01,5.0
BE,2003-01,8.3
ES,2003-01,12.0
FR,2003-01,8.7
IT,2003-01,8.5
NL,2003-01,5.6
PT,2003-01,7.8
AT,2003-01,4.5
BE,2003-01,8.1
DE,2003-01,9.4
ES,2003-01,11.7
FR,2003-01,8.2
IT,2003-01,8.8
NL,2003-01,5.3
PT,2003-01,7.6
AT,2003-01,4.5
BE,2003-01,8.0
DE,2003-01,9.4
ES,2003-01,11.7
FR,2003-01,8.2
IT,2003-01,8.8
NL,2003-01,5.3
PT,2003-01,7.5
AT,2003-02,5.3
BE,2003-02,8.2
ES,2003-02,12.0
FR,2003-02,8.7
IT,2003-02,9.4
NL,2003-02,5.8
PT,2003-02,7.9
AT,2003-02,4.5
BE,2003-02,8.1
DE,2003-02,9.5
ES,2003-02,11.7
FR,2003-02,8.3
IT,2003-02,8.7
NL,2003-02,5.4
PT,2003-02,7.6
AT,2003-02,4.5
BE,2003-02,8.1
DE,2003-02,9.5
ES,2003-02,11.7
FR,2003-02,8.3
IT,2003-02,8.7
NL,2003-02,5.4
PT,2003-02,7.6
AT,2003-03,5.6
BE,2003-03,8.0
ES,2003-03,11.9
FR,2003-03,8.6
IT,2003-03,9.4
NL,2003-03,5.9
PT,2003-03,7.8
AT,2003-03,4.6
BE,2003-03,8.1
DE,2003-03,9.6
ES,2003-03,11.6
FR,2003-03,8.4
IT,2003-03,8.7
NL,2003-03,5.6
PT,2003-03,7.7
AT,2003-03,4.6
BE,2003-03,8.1
DE,2003-03,9.6
ES,2003-03,11.6
FR,2003-03,8.4
IT,2003-03,8.7
NL,2003-03,5.6
PT,2003-03,7.7
AT,2003-04,5.3
BE,2003-04,7.9
ES,2003-04,11.5
FR,2003-04,8.5
IT,2003-04,8.8
NL,2003-04,5.8
PT,2003-04,7.8
AT,2003-04,4.7
BE,2003-04,8.1
DE,2003-04,9.7
ES,2003-04,11.4
FR,2003-04,8.5
IT,2003-04,8.4
NL,2003-04,5.7
PT,2003-04,7.8
AT,2003-04,4.7
BE,2003-04,8.1
DE,2003-04,9.7
ES,2003-04,11.5
FR,2003-04,8.5
IT,2003-04,8.8
NL,2003-04,5.7
PT,2003-04,7.8
AT,2003-05,4.3
BE,2003-05,7.6
ES,2003-05,11.2
FR,2003-05,8.3
IT,2003-05,8.1
NL,2003-05,5.7
PT,2003-05,7.7
AT,2003-05,4.8
BE,2003-05,8.1
DE,2003-05,9.7
ES,2003-05,11.3
FR,2003-05,8.5
IT,2003-05,8.5
NL,2003-05,5.8
PT,2003-05,8.0
AT,2003-05,4.8
BE,2003-05,8.1
DE,2003-05,9.7
ES,2003-05,11.4
FR,2003-05,8.5
IT,2003-05,8.7
NL,2003-05,5.8
PT,2003-05,7.9
AT,2003-06,4.2
BE,2003-06,7.6
ES,2003-06,11.2
FR,2003-06,8.0
IT,2003-06,8.3
NL,2003-06,6.0
PT,2003-06,7.6
AT,2003-06,4.9
BE,2003-06,8.1
DE,2003-06,9.8
ES,2003-06,11.5
FR,2003-06,8.5
IT,2003-06,8.5
NL,2003-06,5.9
PT,2003-06,8.0
AT,2003-06,4.9
BE,2003-06,8.1
DE,2003-06,9.8
ES,2003-06,11.5
FR,2003-06,8.5
IT,2003-06,8.7
NL,2003-06,5.9
PT,2003-06,7.9
AT,2003-07,4.1
BE,2003-07,8.3
ES,2003-07,11.2
FR,2003-07,7.8
IT,2003-07,8.6
NL,2003-07,5.6
PT,2003-07,7.5
AT,2003-07,4.8
BE,2003-07,8.1
DE,2003-07,9.8
ES,2003-07,11.6
FR,2003-07,8.5
IT,2003-07,8.4
NL,2003-07,6.0
PT,2003-07,7.8
AT,2003-07,4.8
BE,2003-07,8.1
DE,2003-07,9.8
ES,2003-07,11.5
FR,2003-07,8.5
IT,2003-07,8.5
NL,2003-07,6.0
PT,2003-07,7.9
AT,2003-08,4.4
BE,2003-08,8.4
ES,2003-08,11.3
FR,2003-08,7.9
IT,2003-08,7.9
NL,2003-08,5.8
PT,2003-08,7.7
AT,2003-08,4.8
BE,2003-08,8.1
DE,2003-08,9.8
ES,2003-08,11.5
FR,2003-08,8.3
IT,2003-08,8.4
NL,2003-08,6.1
PT,2003-08,7.8
AT,2003-08,4.8
BE,2003-08,8.0
DE,2003-08,9.8
ES,2003-08,11.5
FR,2003-08,8.4
IT,2003-08,8.5
NL,2003-08,6.1
PT,2003-08,7.8
AT,2003-09,4.6
BE,2003-09,8.4
ES,2003-09,11.4
FR,2003-09,8.2
IT,2003-09,7.4
NL,2003-09,6.1
PT,2003-09,7.9
AT,2003-09,4.8
BE,2003-09,8.2
DE,2003-09,9.8
ES,2003-09,11.5
FR,2003-09,8.6
IT,2003-09,8.4
NL,2003-09,6.2
PT,2003-09,7.9
AT,2003-09,4.8
BE,2003-09,8.1
DE,2003-09,9.8
ES,2003-09,11.5
FR,2003-09,8.6
IT,2003-09,8.4
NL,2003-09,6.2
PT,2003-09,7.9
AT,2003-10,4.6
BE,2003-10,8.4
ES,2003-10,11.4
FR,2003-10,8.8
IT,2003-10,8.6
NL,2003-10,6.2
PT,2003-10,8.1
AT,2003-10,4.9
BE,2003-10,8.3
DE,2003-10,9.8
ES,2003-10,11.4
FR,2003-10,8.7
IT,2003-10,8.2
NL,2003-10,6.2
PT,2003-10,8.0
AT,2003-10,4.9
BE,2003-10,8.3
DE,2003-10,9.8
ES,2003-10,11.4
FR,2003-10,8.7
IT,2003-10,8.4
NL,2003-10,6.2
PT,2003-10,7.9
AT,2003-11,4.6
BE,2003-11,8.4
ES,2003-11,11.4
FR,2003-11,9.2
IT,2003-11,8.3
NL,2003-11,6.3
PT,2003-11,8.0
AT,2003-11,5.0
BE,2003-11,8.3
DE,2003-11,9.8
ES,2003-11,11.3
FR,2003-11,8.8
IT,2003-11,8.2
NL,2003-11,6.4
PT,2003-11,7.9
AT,2003-11,5.0
BE,2003-11,8.4
DE,2003-11,9.8
ES,2003-11,11.3
FR,2003-11,8.8
IT,2003-11,8.3
NL,2003-11,6.4
PT,2003-11,7.9
AT,2003-12,5.1
BE,2003-12,8.6
ES,2003-12,11.4
FR,2003-12,9.4
IT,2003-12,7.9
NL,2003-12,6.1
PT,2003-12,7.9
AT,2003-12,5.2
BE,2003-12,8.5
DE,2003-12,9.8
ES,2003-12,11.4
FR,2003-12,9.0
IT,2003-12,8.2
NL,2003-12,6.5
PT,2003-12,7.7
AT,2003-12,5.2
BE,2003-12,8.6
DE,2003-12,9.8
ES,2003-12,11.2
FR,2003-12,8.9
IT,2003-12,8.3
NL,2003-12,6.5
PT,2003-12,7.7
AT,2004-01,6.6
BE,2004-01,8.9
ES,2004-01,11.6
FR,2004-01,9.5
IT,2004-01,8.8
NL,2004-01,6.9
PT,2004-01,7.7
AT,2004-01,6.1
BE,2004-01,8.7
DE,2004-01,9.8
ES,2004-01,11.3
FR,2004-01,8.9
IT,2004-01,8.3
NL,2004-01,6.5
PT,2004-01,7.5
AT,2004-01,5.9
BE,2004-01,8.7
DE,2004-01,9.8
ES,2004-01,11.2
FR,2004-01,8.9
NL,2004-01,6.5
PT,2004-01,7.6
AT,2004-02,6.7
BE,2004-02,8.8
ES,2004-02,11.5
FR,2004-02,9.4
IT,2004-02,8.5
NL,2004-02,6.9
PT,2004-02,7.9
AT,2004-02,6.0
BE,2004-02,8.6
DE,2004-02,10.1
ES,2004-02,11.2
FR,2004-02,8.9
IT,2004-02,8.0
NL,2004-02,6.6
PT,2004-02,7.6
AT,2004-02,5.9
BE,2004-02,8.7
DE,2004-02,10.1
ES,2004-02,11.2
FR,2004-02,8.9
NL,2004-02,6.6
PT,2004-02,7.7
AT,2004-03,6.9
BE,2004-03,8.3
ES,2004-03,11.4
FR,2004-03,9.0
IT,2004-03,8.9
NL,2004-03,7.1
PT,2004-03,7.7
AT,2004-03,5.9
BE,2004-03,8.3
DE,2004-03,10.3
ES,2004-03,11.1
FR,2004-03,8.9
IT,2004-03,8.3
NL,2004-03,6.7
PT,2004-03,7.6
AT,2004-03,5.9
BE,2004-03,8.3
DE,2004-03,10.3
ES,2004-03,11.1
FR,2004-03,8.8
NL,2004-03,6.7
PT,2004-03,7.7
AT,2004-04,6.2
BE,2004-04,7.5
ES,2004-04,11.3
FR,2004-04,8.8
IT,2004-04,8.2
NL,2004-04,7.0
PT,2004-04,7.8
AT,2004-04,6.1
BE,2004-04,7.7
DE,2004-04,10.3
ES,2004-04,11.2
FR,2004-04,8.8
IT,2004-04,8.2
NL,2004-04,6.9
PT,2004-04,7.8
AT,2004-04,5.9
BE,2004-04,7.7
DE,2004-04,10.3
ES,2004-04,11.2
FR,2004-04,8.8
NL,2004-04,6.9
PT,2004-04,7.8
AT,2004-05,5.3
BE,2004-05,7.2
ES,2004-05,11.0
FR,2004-05,8.5
IT,2004-05,8.0
NL,2004-05,6.8
PT,2004-05,7.9
AT,2004-05,5.7
BE,2004-05,7.6
DE,2004-05,10.3
ES,2004-05,11.2
FR,2004-05,8.8
IT,2004-05,8.1
NL,2004-05,7.0
PT,2004-05,8.1
AT,2004-05,5.7
BE,2004-05,7.6
DE,2004-05,10.3
ES,2004-05,11.2
FR,2004-05,8.8
NL,2004-05,7.0
PT,2004-05,8.1
AT,2004-06,5.3
BE,2004-06,7.4
ES,2004-06,10.9
FR,2004-06,8.2
IT,2004-06,7.5
NL,2004-06,6.9
PT,2004-06,7.9
AT,2004-06,5.6
BE,2004-06,8.0
DE,2004-06,10.3
ES,2004-06,11.2
FR,2004-06,8.8
IT,2004-06,7.8
NL,2004-06,6.9
PT,2004-06,8.3
AT,2004-06,5.6
BE,2004-06,7.9
DE,2004-06,10.3
ES,2004-06,11.1
FR,2004-06,8.8
NL,2004-06,6.9
PT,2004-06,8.3
AT,2004-07,5.2
BE,2004-07,8.8
ES,2004-07,10.7
FR,2004-07,8.1
IT,2004-07,7.0
NL,2004-07,6.3
PT,2004-07,7.9
AT,2004-07,5.5
BE,2004-07,8.6
DE,2004-07,10.3
ES,2004-07,11.0
FR,2004-07,8.8
IT,2004-07,7.8
NL,2004-07,6.8
PT,2004-07,8.2
AT,2004-07,5.6
BE,2004-07,8.6
DE,2004-07,10.3
ES,2004-07,11.0
FR,2004-07,8.8
NL,2004-07,6.8
PT,2004-07,8.3
AT,2004-08,5.4
BE,2004-08,9.3
ES,2004-08,10.8
FR,2004-08,8.5
IT,2004-08,6.8
NL,2004-08,6.5
PT,2004-08,8.4
AT,2004-08,5.7
BE,2004-08,9.0
DE,2004-08,10.4
ES,2004-08,11.0
FR,2004-08,8.9
IT,2004-08,7.7
NL,2004-08,6.7
PT,2004-08,8.5
AT,2004-08,5.8
BE,2004-08,9.0
DE,2004-08,10.4
ES,2004-08,11.0
FR,2004-08,8.9
NL,2004-08,6.7
PT,2004-08,8.4
AT,2004-09,5.8
BE,2004-09,9.3
ES,2004-09,10.7
FR,2004-09,8.6
IT,2004-09,8.1
NL,2004-09,6.6
PT,2004-09,8.6
AT,2004-09,6.1
BE,2004-09,9.0
DE,2004-09,10.4
ES,2004-09,10.9
FR,2004-09,8.9
IT,2004-09,8.1
NL,2004-09,6.7
PT,2004-09,8.6
AT,2004-09,5.9
BE,2004-09,9.0
DE,2004-09,10.4
ES,2004-09,10.9
FR,2004-09,8.9
NL,2004-09,6.7
PT,2004-09,8.5
AT,2004-10,5.9
BE,2004-10,8.7
ES,2004-10,10.7
FR,2004-10,9.1
IT,2004-10,8.3
NL,2004-10,6.8
PT,2004-10,8.7
AT,2004-10,6.2
BE,2004-10,8.6
DE,2004-10,10.5
ES,2004-10,10.7
FR,2004-10,8.9
IT,2004-10,8.0
NL,2004-10,6.8
PT,2004-10,8.5
AT,2004-10,5.9
BE,2004-10,8.6
DE,2004-10,10.5
ES,2004-10,10.7
FR,2004-10,8.9
NL,2004-10,6.8
PT,2004-10,8.5
AT,2004-11,5.6
BE,2004-11,8.2
ES,2004-11,10.6
FR,2004-11,9.5
IT,2004-11,8.6
NL,2004-11,6.8
PT,2004-11,8.6
AT,2004-11,5.7
BE,2004-11,8.3
DE,2004-11,10.6
ES,2004-11,10.6
FR,2004-11,9.0
IT,2004-11,8.1
NL,2004-11,6.8
PT,2004-11,8.5
AT,2004-11,5.9
BE,2004-11,8.3
DE,2004-11,10.6
ES,2004-11,10.6
FR,2004-11,9.0
NL,2004-11,6.8
PT,2004-11,8.6
AT,2004-12,5.8
BE,2004-12,8.3
ES,2004-12,10.3
FR,2004-12,9.3
IT,2004-12,7.9
NL,2004-12,6.7
PT,2004-12,8.9
AT,2004-12,5.9
BE,2004-12,8.2
DE,2004-12,10.7
ES,2004-12,10.3
FR,2004-12,8.9
IT,2004-12,7.9
NL,2004-12,7.0
PT,2004-12,8.7
AT,2004-12,5.8
BE,2004-12,8.2
DE,2004-12,10.7
ES,2004-12,10.4
FR,2004-12,8.9
NL,2004-12,7.0
PT,2004-12,8.7
AT,2005-01,6.2
BE,2005-01,8.5
ES,2005-01,10.4
FR,2005-01,9.3
IT,2005-01,8.1
NL,2005-01,7.3
PT,2005-01,9.0
AT,2005-01,5.7
BE,2005-01,8.3
DE,2005-01,10.7
ES,2005-01,10.1
FR,2005-01,8.7
IT,2005-01,7.8
NL,2005-01,7.0
PT,2005-01,8.7
AT,2005-01,5.8
BE,2005-01,8.3
DE,2005-01,10.7
ES,2005-01,10.1
FR,2005-01,8.7
NL,2005-01,7.0
PT,2005-01,8.7
AT,2005-02,6.6
BE,2005-02,8.6
ES,2005-02,10.2
FR,2005-02,9.0
IT,2005-02,8.6
NL,2005-02,7.5
PT,2005-02,9.1
AT,2005-02,5.8
BE,2005-02,8.5
DE,2005-02,10.9
ES,2005-02,9.9
FR,2005-02,8.6
IT,2005-02,8.0
NL,2005-02,7.2
PT,2005-02,8.8
AT,2005-02,5.9
BE,2005-02,8.5
DE,2005-02,10.9
ES,2005-02,9.8
FR,2005-02,8.6
NL,2005-02,7.2
PT,2005-02,8.8
AT,2005-03,6.9
BE,2005-03,8.5
ES,2005-03,10.0
FR,2005-03,8.7
IT,2005-03,8.3
NL,2005-03,7.6
PT,2005-03,9.1
AT,2005-03,5.9
BE,2005-03,8.6
DE,2005-03,10.9
ES,2005-03,9.7
FR,2005-03,8.6
IT,2005-03,7.9
NL,2005-03,7.1
PT,2005-03,9.0
AT,2005-03,5.9
BE,2005-03,8.5
DE,2005-03,10.9
ES,2005-03,9.7
FR,2005-03,8.6
NL,2005-03,7.1
PT,2005-03,9.0
AT,2005-04,5.9
BE,2005-04,8.2
ES,2005-04,9.8
FR,2005-04,8.7
IT,2005-04,7.8
NL,2005-04,7.2
PT,2005-04,9.1
AT,2005-04,5.8
BE,2005-04,8.4
DE,2005-04,11.2
ES,2005-04,9.7
FR,2005-04,8.7
IT,2005-04,7.9
NL,2005-04,7.1
PT,2005-04,9.1
AT,2005-04,6.0
BE,2005-04,8.4
DE,2005-04,11.2
ES,2005-04,9.6
FR,2005-04,8.7
NL,2005-04,7.1
PT,2005-04,9.0
AT,2005-05,5.9
BE,2005-05,8.1
ES,2005-05,9.3
FR,2005-05,8.6
IT,2005-05,7.4
NL,2005-05,7.1
PT,2005-05,8.8
AT,2005-05,6.3
BE,2005-05,8.6
DE,2005-05,11.2
ES,2005-05,9.4
FR,2005-05,8.8
IT,2005-05,7.6
NL,2005-05,7.2
PT,2005-05,9.1
AT,2005-05,6.0
